ID_ATIV_ECON_ESTABELECIMENTO,DESCRICAO_CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,NOME_LOGRADOURO,NUMERO_IMOVEL,COMPLEMENTO,NOME_BAIRRO,NOME,NOME_FANTASIA,GEOMETRIA,CDB2025_Participante
159993,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",18-05-2017,NÃO,ANTONIO PEREIRA DOS SANTOS,25,,JARDIM FELICIDADE,ISLENE DE PAULA DIAS ROCHA 04458988603,COMERCIAL DIAS ROCHA,POINT (-43.92721065855322 -19.829018530923083),Não
159683,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",15-05-2017,NÃO,FLOR DA PAIXAO,280,LOJA,JARDIM ALVORADA,LOURDES TEIXEIRA DE SOUZA 00226473686,BAR DA LURDINHA,POINT (-43.986785994335165 -19.898479032584095),Não
160042,RESTAURANTES E SIMILARES,18-05-2017,NÃO,SACADURA CABRAL,143,LOJA A,OESTE,27.769.870 FABIA DA SILVA ALVES,CANTINHO DA VILA,POINT (-44.00432743691031 -19.93843404837469),Não
160370,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",24-05-2017,NÃO,TRES MARIAS,340,,MIRAMAR,RICARDO MARTINS DRUMOND 73586706634,BAR DO ZE MARCOS,POINT (-44.01402239748028 -19.995053251292212),Não
160395,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",24-05-2017,SIM,CRISTIANO MACHADO,65,PAVMTO3,COLEGIO BATISTA,F G F JESUS,BUSSOLA SOLUCOES,POINT (-43.93722846577281 -19.905362048616798),Não
160708,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",29-05-2017,NÃO,GENERAL OSORIO,925,LOJA,ALTO VERA CRUZ,ALADIR MARTINS DO CARMO 03072739625,BAR DO ALADIR,POINT (-43.89048812708168 -19.910854953408002),Não
159494,RESTAURANTES E SIMILARES,11-05-2017,SIM,APARECIDA FEITOSA FURTADO,15,,DIAMANTE,LENNON CHURRASCARIA E PIZZARIA LTDA,,POINT (-44.01797621755066 -19.994343765016968),Não
159805,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",16-05-2017,NÃO,JOAO RAMALHO,273,LOJA,GLORIA,IVANIR JOSE VITOR MACIEL 35951907691,CANTINHO DO GLORIA,POINT (-44.01614269582044 -19.900381338707383),Não
160130,RESTAURANTES E SIMILARES,19-05-2017,NÃO,TUJUTUI,163,ANEXO JOSEFINO GONCALVES DA SILVA 139,GOIANIA,MARIO LUCIO DA SILVA 05194145608,PIZZARIA CASA NOVA,POINT (-43.90153081388494 -19.86965224756835),Não
159495,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",11-05-2017,NÃO,SAO TOME,97,LOJA,NOVA CINTRA,ADRIANE PEREIRA DE PAULA 05429975680,,POINT (-43.98930622996583 -19.945856686168554),Não
159515,RESTAURANTES E SIMILARES,11-05-2017,NÃO,IBIRITE,22,CASA 22,VILA FORMOSA,SILIO MARCOS DE SOUZA 00470530626,SILIO MONTAGEM DE MOVEIS,POINT (-44.02970060470532 -19.998504126172385),Não
159827,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",16-05-2017,NÃO,CURI,761,,SAO GERALDO,ANDERSON VALENTINO ALVES 86535544672,BAR DO PRETO,POINT (-43.894548333955896 -19.901793612110037),Não
159829,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",16-05-2017,NÃO,DOMINGOS GARCIA,251,,SAO JOAO BATISTA,MATEUS HENRIQUE SILVA SOUZA 11655882694,BAR DA XU,POINT (-43.97126599057496 -19.81835759345436),Não
159535,RESTAURANTES E SIMILARES,11-05-2017,SIM,ALVARENGA PEIXOTO,603,LOJA 108,LOURDES,GERALDO MARCELINO BAR RESTAURANTE LTDA,GRATITUDE RESTAURANTE,POINT (-43.94431443488471 -19.930881700095895),Não
159844,RESTAURANTES E SIMILARES,12-05-2017,NÃO,RIO DE JANEIRO,910,LOJA GG38,CENTRO,CIDADE RESTAURANTE LTDA,DIVINO FOGAO SHOPPING CIDADE,POINT (-43.9395850066529 -19.92223596016697),Não
160169,RESTAURANTES E SIMILARES,22-05-2017,NÃO,MATO VERDE,255,,SANTA ROSA,27.785.932 EVA XAVIER BRITO,EVA ALIMENTOS,POINT (-43.949599964580536 -19.866598946827196),Não
160172,RESTAURANTES E SIMILARES,22-05-2017,SIM,JAMAICA,14,N 18,ITAPOA,ESCRITORIO DA PIZZA LTDA,FORMULA PIZZARIA,POINT (-43.96229470953542 -19.842683758126224),Não
160173,RESTAURANTES E SIMILARES,28-07-2023,NÃO,JAMAICA,14,LOJA: 03,ITAPOA,ESCRITORIO DA PIZZA LTDA,SR. CALZONE,POINT (-43.96229470953542 -19.842683758126224),Não
159553,RESTAURANTES E SIMILARES,11-05-2017,NÃO,URUPES,124,,RENASCENCA,EDER FIGUEIREDO SANTOS 05257464632,JARDIM DO EDER ESPETERIA & CIA,POINT (-43.93883569925738 -19.893212175936384),Não
528067,RESTAURANTES E SIMILARES,07-03-2025,NÃO,GRAO MOGOL,99,LOJA: 6,CARMO,S&E CONSULTORIA E COMERCIO LTDA,S&E CONSULTORIA,POINT (-43.932077728377486 -19.940891346006214),Não
530038,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",13-03-2025,NÃO,ORMINDA DE VASCONCELOS,541,,GLORIA,59.894.332 PEDRO HENRIQUE SALES DA SILVA,,POINT (-44.008603536610856 -19.904217633513646),Não
530379,RESTAURANTES E SIMILARES,14-03-2025,NÃO,PROGRESSO,1257,CASA A,MONSENHOR MESSIAS,59.912.546 JOVELINA DOMINGOS DA CUNHA,,POINT (-43.97649136521578 -19.91159963781556),Não
530695,RESTAURANTES E SIMILARES,17-03-2025,NÃO,SANTA ROSA,410,,JARDIM DOS COMERCIARIOS,59.930.730 JENNYFER RAQUEL DE ARAUJO LIMA,,POINT (-43.978131646257026 -19.785201118905384),Não
531615,RESTAURANTES E SIMILARES,19-03-2025,NÃO,FIDELCINO COSTA,60,,INDEPENDENCIA,59.979.891 RINALDO ADRIANO SANTOS REIS,,POINT (-44.02837292893519 -20.019848789415892),Não
527098,RESTAURANTES E SIMILARES,02-03-2025,NÃO,ALBERTO CINTRA,428,,UNIAO,59.727.793 GRAZIELLI RIBEIRO ZAGNOLI BRAGA,,POINT (-43.92897708361325 -19.883017824857795),Não
527101,RESTAURANTES E SIMILARES,02-03-2025,NÃO,BERNARDO GUIMARAES,1738,,LOURDES,59.727.995 MARCOS FELIPE SOUZA BATISTA,,POINT (-43.94064492455296 -19.92897197213903),Não
527103,RESTAURANTES E SIMILARES,03-03-2025,NÃO,ANTONIO PRACA PIEDADE,193,,BONSUCESSO,59.728.164 EMILY TAISSA ADRIANO DE SOUZA,,POINT (-43.99200490130604 -19.984291402295835),Não
527761,RESTAURANTES E SIMILARES,06-03-2025,NÃO,MARIO DE MELO,80,,ALIPIO DE MELO,59.770.661 AURISA FIGUEIREDO DA SILVA,,POINT (-44.00410967817066 -19.900567489483876),Não
528417,RESTAURANTES E SIMILARES,10-03-2025,SIM,ROGERIO LUCIANO,477,LETRA: B,CAMARGOS,FRANGAO LTDA,FRANGAO,POINT (-44.023326043900255 -19.937808158445968),Não
529061,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",11-03-2025,SIM,NOSSA SENHORA DA PIEDADE,195,,SAO GONCALO,GIVALDO COSME DE ARAUJO BAR LTDA,GIVALDO COSME DE ARAUJO BAR,POINT (-43.92237166632892 -19.846863720346423),Não
529390,RESTAURANTES E SIMILARES,12-03-2025,NÃO,APARECIDA FEITOSA FURTADO,69,APT 402,DIAMANTE,59.860.797 ROSENI APARECIDA ROSA STOFELA,,POINT (-44.018066756596696 -19.994371102573663),Não
530061,RESTAURANTES E SIMILARES,13-03-2025,NÃO,SAO PAULO,1950,APT 1303,LOURDES,59.895.980 OLIMPIO VAZ NETO,,POINT (-43.94325467187988 -19.930608129168103),Não
531358,RESTAURANTES E SIMILARES,18-03-2025,NÃO,SOLFERINA RICCI PACE,996,,CONJUNTO JATOBA,59.965.379 DANIEL CARLOS DA SILVA,,POINT (-44.043812468910296 -20.003189860728735),Não
531096,RESTAURANTES E SIMILARES,18-03-2025,NÃO,JOSE NICODEMOS,171,,SANTA CRUZ,59.952.152 WELINTON CAMPOS BONIFACIO,,POINT (-43.935578477621554 -19.877909735392834),Não
530098,RESTAURANTES E SIMILARES,14-03-2025,NÃO,PROFESSOR MARIO WERNECK,2128,LOJA: 08,BURITIS,"VO MARIA, RESTAURANTE, BAR E LANCHONETE LTDA",,POINT (-43.968042603578795 -19.973921854754387),Não
530101,RESTAURANTES E SIMILARES,14-03-2025,NÃO,BARAO DE COROMANDEL,260,,CAICARAS,59.898.613 ISABELA TEIXEIRA QUEIROZ CARVALHO,,POINT (-43.96866214164478 -19.899652558392972),Não
530106,RESTAURANTES E SIMILARES,14-03-2025,NÃO,DA PATAGONIA,646,LOJA: 03,SION,A & F COMERCIO DE ALIMENTO LTDA,Y.BURGUER,POINT (-43.937480267494585 -19.959381813701345),Não
530425,RESTAURANTES E SIMILARES,15-03-2025,NÃO,DEZOITO,27,,VILA VISTA ALEGRE,59.915.997 LORRAINE STEFANI APARECIDA NASCIMENTO SILVA,,POINT (-43.99308911552577 -19.954065205980026),Não
527817,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",06-03-2025,NÃO,NOSSA SENHORA DE FATIMA,1240,,NOSSA SENHORA DE FATIMA,59.773.105 LUIZ FERNANDO DOS SANTOS AGUIAR,,POINT (-43.90570389813252 -19.938739321074326),Não
528476,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",10-03-2025,NÃO,CRUZEIRINHO,540,,ALTO VERA CRUZ,59.809.874 MARCO ANTONIO DA SILVA HONORATO,,POINT (-43.8902282344539 -19.90552014522665),Não
529802,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",13-03-2025,SIM,SAO DOMINGOS DO PRATA,453,SETOR: B,SANTO ANTONIO,VEREDAS INDUSTRIA E COMERCIO S-A,CERVEJARIA VERACE,POINT (-43.939940321866416 -19.94454986111013),Não
530449,RESTAURANTES E SIMILARES,15-03-2025,NÃO,AMANDA,530,CASA 04,BETANIA,59.917.388 MIRIAN MARIA DOS REIS SILVA,,POINT (-43.992168779939185 -19.95573772426708),Não
530461,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",15-03-2025,NÃO,JOSE FLORA,287,LOJA,LETICIA,59.918.259 MARILEIA DOS SANTOS NASCIMENTO,,POINT (-43.97902567833237 -19.804801677521827),Não
531416,RESTAURANTES E SIMILARES,19-03-2025,NÃO,ITAPETINGA,577,,CACHOEIRINHA,59.968.738 GABRIEL VASCONCELOS MOREIRA,,POINT (-43.94799839828348 -19.894098477428198),Não
526529,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",27-02-2025,NÃO,SANTAREM,457,,NOVA CINTRA,RICK ROCK CULTURA BAR LTDA,RICK ROCK CULTURA BAR,POINT (-43.98856848278546 -19.95041386487325),Não
465549,RESTAURANTES E SIMILARES,05-06-2024,NÃO,AMENDITA,190,CASA CASA,PINDORAMA,55.404.617 ARIANE DIAS DOMINGOS,,POINT (-44.02394710038982 -19.91417188043339),Não
461290,RESTAURANTES E SIMILARES,14-05-2024,NÃO,CONGONHAL,393,,SANTA TEREZINHA,55.122.275 RAFAEL HENRIQUE CORREA LOPES,,POINT (-44.006966282631616 -19.870164586776905),Não
463586,RESTAURANTES E SIMILARES,24-05-2024,NÃO,EMIDIO BERUTO,38,,CINQUENTENARIO,55.272.937 IURI PESSOA MARCAL,,POINT (-43.985649771397526 -19.955670145489545),Não
463919,RESTAURANTES E SIMILARES,27-05-2024,NÃO,WILMA DE ANDRADE,237,LOJA B,LINDEIA,55.295.817 RAFAEL MAX MARTINS SOUZA SANTOS,,POINT (-44.06252713930756 -19.97545618770323),Não
465217,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",04-06-2024,NÃO,SANTA LEOPOLDINA,115,,OURO MINAS,OURO MINAS BAR LTDA,BAR DO FERNANDO,POINT (-43.907851057724784 -19.8487988103296),Não
460969,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",13-05-2024,NÃO,ARPEGE,38,,PINDORAMA,55.101.952 CARLOS HENRIQUE REIS OLIVEIRA,,POINT (-44.02176962061477 -19.91316914511506),Não
461629,RESTAURANTES E SIMILARES,15-05-2024,NÃO,SANTA CRUZ,133,,VENDA NOVA,55.141.935 ROSILENE FERNANDES DIAS SOUSA,,POINT (-43.96115839708799 -19.81498901484397),Não
461632,RESTAURANTES E SIMILARES,15-05-2024,NÃO,JABOATAO,33,,NOVA GAMELEIRA,55.141.978 PATRICIA CARLA BARBOSA,,POINT (-43.997699023733894 -19.941897921203005),Não
461962,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",16-05-2024,NÃO,AMERICO MARTINS DA COSTA,35,,PROVIDENCIA,55.162.964 LAURA OLIVEIRA BARBOSA,,POINT (-43.929503080153665 -19.858349375850242),Não
462287,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",19-05-2024,SIM,PETROLINA,600,,SAGRADA FAMILIA,55.185.653 FAERLEN DE OLIVEIRA PINHEIRO,,POINT (-43.91773028375871 -19.90434284037281),Não
463940,RESTAURANTES E SIMILARES,27-05-2024,SIM,DOS AIMORES,2474,LOJA: 02,SANTO AGOSTINHO,DELICIAS DO MAR RESTAURANTE BAR LTDA,,POINT (-43.94702785747487 -19.926109121002824),Não
465255,RESTAURANTES E SIMILARES,04-06-2024,NÃO,IMPERIAL,805,,SAO SALVADOR,55.383.978 WAGNER SILVA,,POINT (-44.01397627173997 -19.888652134205728),Não
466177,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",07-06-2024,NÃO,HORACIO DOLABELA VAZ,210,,CEU AZUL,55.445.912 ANA CLARA SILVA XAVIER,,POINT (-44.0059941005267 -19.82539152704933),Não
462975,RESTAURANTES E SIMILARES,22-05-2024,SIM,CORCOVADO,73,LOJA: 01 e 02,NOVA SUISSA,PIZZARIA BELA DONA LTDA,PIZZARIA BELA DONA,POINT (-43.97834561493913 -19.939125039822798),Não
463296,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-05-2024,SIM,SEBASTIAO DE BRITO,400,"LOJA: 8 ,LOJA: 9",SANTA ROSA,REI DA PICANHA BH LTDA,BAR AQUI TUDO E BOM,POINT (-43.943721025182626 -19.86154345160156),Não
463963,RESTAURANTES E SIMILARES,27-05-2024,NÃO,DOM PEDRO II,1855,,CARLOS PRATES,55.298.497 GILVANE DARCI SOARES,,POINT (-43.95893714255066 -19.90845599704024),Não
465273,RESTAURANTES E SIMILARES,04-06-2024,NÃO,JARDIM DE ALA,239,,LAGOINHA LEBLON,40.540.854 DANIELLE MIRANDA DE SENA ALVES,,POINT (-43.99937431946604 -19.8036671554623),Não
462325,RESTAURANTES E SIMILARES,20-05-2024,SIM,WALDYR SOEIRO EMRICH,2921,,SANTA HELENA,KC GRILL LTDA,TERNEIRO GRILL LTDA,POINT (-44.00903947194406 -19.9878507899063),Não
462326,RESTAURANTES E SIMILARES,19-06-2024,SIM,ERICO VERISSIMO,1705,LOJA: A,SANTA MONICA,KC GRILL LTDA,TERNEIRO GRILL,POINT (-43.97694092039297 -19.817552946939802),Não
464306,RESTAURANTES E SIMILARES,29-05-2024,SIM,ARTUR GUIMARAES,79,BOX: 25,SANTA CRUZ,RIO MINAS ALIMENTOS LTDA,,POINT (-43.93547306413823 -19.878820346106288),Não
465632,RESTAURANTES E SIMILARES,05-06-2024,NÃO,BERNARDA SILVESTRE,597,,RIO BRANCO,55.410.980 DAYANE MARIA FERREIRA SANTIAGO NEVES,,POINT (-43.98413712448204 -19.814130892545986),Não
462998,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-05-2024,SIM,ITAUNENSE,355,CXPST 04,CAMARGOS,55.233.815 ELISANGELA SILVA DE FREITAS,,POINT (-44.02116296560544 -19.94099264381297),Não
463011,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-05-2024,SIM,HELIO PELLEGRINO,24,LOJA 2,SAO JOAO BATISTA,55.234.321 JOSE CICERO SOARES,,POINT (-43.95971086818649 -19.82193781971528),Não
463013,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-05-2024,SIM,HELIO PELLEGRINO,24,LOJA 2,SAO JOAO BATISTA,55.234.158 NIVIA DAS DORES DINIZ,,POINT (-43.95971086818649 -19.82193781971528),Não
463344,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-05-2024,NÃO,LISBOA,570,LOJA,COPACABANA,55.257.616 JUVENAL COSTA DE OLIVEIRA,,POINT (-43.98636409004346 -19.835193276883224),Não
464973,RESTAURANTES E SIMILARES,03-06-2024,NÃO,TEREZINHA JESUS CARDOSO,20,,SAO JOAO BATISTA,55.365.147 LAECIO GOMES DE OLIVEIRA,,POINT (-43.95807493266696 -19.824283256233265),Não
461382,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",14-05-2024,SIM,SERENO,2425,CASA A,SAO JORGE II,55.127.384 ANABELA SANTANA,,POINT (-43.96163017809129 -19.94405327292042),Não
464668,RESTAURANTES E SIMILARES,31-05-2024,NÃO,CRISTAL,75,CASA C,SANTA TEREZA,55.345.111 ELIENE PEREIRA DA SILVA CARDOSO,,POINT (-43.92403208770246 -19.917170611099635),Não
465011,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",03-06-2024,SIM,DO ACRE,92,,CENTRO,BAR MIGUELAO LTDA,BAR ESQUINAO DOS AMIGOS,POINT (-43.942650938896854 -19.914932961349113),Não
462719,RESTAURANTES E SIMILARES,21-05-2024,NÃO,REPUBLICA TCHECA,158,,LETICIA,55.218.938 ALTIVA DORNELAS DA COSTA,,POINT (-43.97571062564387 -19.803190960826413),Não
462727,RESTAURANTES E SIMILARES,21-05-2024,SIM,SAO LUCAS,490,,SAGRADA FAMILIA,IMPERIO PUB E RESTAURANTE LTDA,IMPERIO PUB E RESTAURANTE,POINT (-43.91924413609001 -19.90660189311314),Não
463381,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-05-2024,NÃO,COPENHAGUE,91,CASA C,TREVO,55.260.044 BARBARA SUZAN CELESTINO BUENO,,POINT (-44.00656398575072 -19.84140180863993),Não
464371,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",29-05-2024,SIM,ITARANA,127,,CAICARAS,55.323.839 JOSIANE ALMEIDA DE CASTRO,,POINT (-43.969822605439674 -19.892827324747298),Não
465696,RESTAURANTES E SIMILARES,05-06-2024,NÃO,PROFESSOR ANTONIO MARCIO,545,LOJA: 01,PALMARES,A2 BISTRO & TABERNA LIVORNO GESTAO DE RESTAURANTES LTDA,A2 & TABERNA ADMINISTRACAO,POINT (-43.934147889027486 -19.870555503288294),Não
465991,RESTAURANTES E SIMILARES,07-06-2024,SIM,JACUI,2547,,RENASCENCA,RESTAURANTE CANTINHO DO TEMPO LTDA,RESTAURANTE CANTINHO DO TEMPO,POINT (-43.936249946533444 -19.891054311426263),Não
461098,RESTAURANTES E SIMILARES,13-05-2024,NÃO,OLIVEIRO MARCIANO,11,,DIAMANTE,55.111.059 RONALDO DIMAS,,POINT (-44.01992374640175 -19.990663922814143),Não
461416,RESTAURANTES E SIMILARES,14-05-2024,NÃO,PARA DE MINAS,482,LOJA,PADRE EUSTAQUIO,PAOLLA MARIA EMPREENDIMENTOS LTDA,ROTA DO SABOR BH,POINT (-43.98568393327775 -19.91453052784401),Não
462411,RESTAURANTES E SIMILARES,20-05-2024,NÃO,DAS SERIEMAS,344,,VILA CLORIS,55.194.663 RAQUEL DA SILVA SOARES,,POINT (-43.95120874709021 -19.82398534843135),Não
462414,RESTAURANTES E SIMILARES,20-05-2024,NÃO,PLAZA MAYOR,50,,CALIFORNIA,55.194.756 UILSON DE QUEIROZ GUEDES,,POINT (-44.02318575763144 -19.93257343503409),Não
463060,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-05-2024,SIM,ANAPURUS,295,LOJA 03,SAO GABRIEL,55.237.924 ALESSANDRA MARQUES DA COSTA,,POINT (-43.91744910349844 -19.85538690583229),Não
463398,RESTAURANTES E SIMILARES,24-05-2024,NÃO,OLIMPIO DE CASTRO,125,,SANTA MARGARIDA,55.261.364 VANIA MARIA VIDAL ALVES,,POINT (-44.01958290959173 -19.972276042727554),Não
463723,RESTAURANTES E SIMILARES,26-05-2024,NÃO,AROEIRA DO SERTAO,40,CASA,PAULO VI,55.282.985 SILVANIA COSTA CORREA,,POINT (-43.893560021532295 -19.840519901143875),Não
464383,RESTAURANTES E SIMILARES,29-05-2024,NÃO,RAYNER DE SOUZA,114,,CONJUNTO JATOBA,55.324.304 FABIANA RAMOS ARAUJO SILVA,,POINT (-44.04328660324084 -20.00300495234442),Não
465045,RESTAURANTES E SIMILARES,03-06-2024,SIM,DO CONTORNO,7287,,SANTO ANTONIO,SHELF BAR E JOGOS LTDA,SHELF,POINT (-43.94480343497192 -19.937743596681557),Não
249057,RESTAURANTES E SIMILARES,02-03-2020,NÃO,LUPERCIO PAIXAO,306,CONJ G,TIROL,NUBIA FERREIRA OLIVEIRA 12498607684,MC BOM,POINT (-44.04532018639945 -19.99382135089415),Não
249326,RESTAURANTES E SIMILARES,04-03-2020,SIM,BONFIM,453,,BONFIM,MORONI BRUGGER MOREIRA 70396265600,BAR E RESTAURANTE DO FALCAO,POINT (-43.94672596584648 -19.912215112356225),Não
244575,RESTAURANTES E SIMILARES,21-01-2020,NÃO,RAJA GABAGLIA,1007,LOJA 10,LUXEMBURGO,DANIELLE ALVES SOARES COSTA 06869015686,,POINT (-43.956636957116274 -19.944210234328004),Não
244884,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-01-2020,NÃO,MARCO AURELIO,110,,NAZARE,MOISES FERREIRA HONORATO 14330991608,,POINT (-43.896314977851794 -19.850945375155767),Não
245196,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",27-01-2020,NÃO,QUATRO MIL TREZENTOS E DOZE,77,,VILA ECOLOGICA,NILSON EDUARDO GUSTAVO 07411475645,PONTO DE ENCONTRO,POINT (-44.020060396301304 -20.007566531367196),Não
246173,RESTAURANTES E SIMILARES,04-02-2020,NÃO,TRES BICAS,450,CONJ B,DOM JOAQUIM,ARTUR FERREIRA DA SILVA JUNIOR 10367945630,COMIDAS SAUDAVEIS,POINT (-43.91458091543626 -19.88017155567852),Não
246487,RESTAURANTES E SIMILARES,06-02-2020,SIM,DA BAHIA,301,,CENTRO,RESTAURANTE SERTANIA LTDA,,POINT (-43.93537654838032 -19.917699349792347),Não
482046,RESTAURANTES E SIMILARES,22-08-2024,NÃO,SANTA JOSEFINA,865,CONJ,SUMARE,56.978.101 CARLOS ALBERTO VIEIRA CECILIO,,POINT (-43.96393772360316 -19.885458381429544),Não
482048,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-08-2024,NÃO,DEPUTADO ANUAR MENHEN,1511,,SANTA AMELIA,56.978.373 GILDELIA ALMEIDA MATOS MOREIRA,,POINT (-43.971657032800536 -19.83054833417346),Não
482376,RESTAURANTES E SIMILARES,25-08-2024,NÃO,BRAULIO GOMES NOGUEIRA,16,,TIROL,57.001.692 ISADORA RAFAELA SOARES DOS SANTOS MOREIRA,,POINT (-44.045998228171634 -19.99400056583706),Não
482711,RESTAURANTES E SIMILARES,27-08-2024,SIM,JOAQUIM JOSE DINIZ,202,,DOM JOAQUIM,BVN RESTAURANTE E BUFFET LTDA,PATUSCADA GASTRO BAR,POINT (-43.92176234675536 -19.87299033555137),Não
483372,RESTAURANTES E SIMILARES,29-08-2024,NÃO,SINFRONIO BROCHADO,1445,,BARREIRO,BAR E RESTAURANTE BOAS LTDA,,POINT (-44.02607478172954 -19.978345845288658),Não
483695,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",30-08-2024,NÃO,JORNALISTA PAULO HENEINE,20,"APT 904,BLOCO 02",MANTIQUEIRA,57.086.719 FABIANA GOMES DOS SANTOS,,POINT (-43.979587236978034 -19.79951371532845),Não
479426,RESTAURANTES E SIMILARES,09-08-2024,NÃO,AMAZONAS,4631,,NOVA SUISSA,56.423.801 GILBERTO FELIPE DOS SANTOS,,POINT (-43.975628113197416 -19.929593326616494),Não
480075,RESTAURANTES E SIMILARES,13-08-2024,NÃO,MARIA HEILBUTH SURETTE,207,LOJA 06,BURITIS,ALGAROBA ASSADOS E DEFUMADOS LTDA,ALGAROBA - ASSADOS E DEFUMADOS,POINT (-43.97287769036507 -19.974878414211247),Não
481408,RESTAURANTES E SIMILARES,20-08-2024,SIM,FUNCHAL,354,LOJA: 03,OURO PRETO,RESTAURANTE CULINARIA MINEIRA LTDA,,POINT (-43.983841034029155 -19.87137436953466),Não
482069,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-08-2024,SIM,ITU,1053,,RENASCENCA,LUCIANO DE MIRANDA,,POINT (-43.93881416894949 -19.8868662546694),Não
482396,RESTAURANTES E SIMILARES,25-08-2024,NÃO,JOSE JOAQUIM DA MATA,161,,SANTA CRUZ,57.003.248 TIAGO DE OLIVEIRA,,POINT (-43.93973383909957 -19.875375905895957),Não
